created_at,difficulty,explanation,has_image,hint_text,image_url,is_active,points,question_id,question_text,question_type,quiz_id,sequence_order,time_limit_seconds
2023-04-08T11:37:00.000Z,Medium,The correct answer relates to core principles of online reputation.,false,Think about the main concepts covered in Online Reputation.,,true,1,144,Why is online reputation important in this context?,multiple_choice,29,4,30
2023-04-08T11:37:00.000Z,Easy,The correct answer relates to core principles of online reputation.,false,Think about the main concepts covered in Online Reputation.,,true,2,145,Why is online reputation important in this context?,multiple_choice,29,5,30
2023-04-08T11:37:00.000Z,Medium,The correct answer relates to core principles of healthy habits.,false,Think about the main concepts covered in Healthy Habits.,,true,2,146,When should you healthy habits important in this context?,multiple_choice,30,1,60
2023-04-08T11:37:00.000Z,Medium,The correct answer relates to core principles of healthy habits.,true,Think about the main concepts covered in Healthy Habits.,,true,1,147,Which of the following healthy habits important in this context?,multiple_choice,30,2,45
2023-04-08T11:37:00.000Z,Medium,The correct answer relates to core principles of healthy habits.,false,Think about the main concepts covered in Healthy Habits.,,true,1,148,Why is healthy habits important in this context?,multiple_choice,30,3,60
2023-04-08T11:37:00.000Z,Hard,The correct answer relates to core principles of healthy habits.,false,Think about the main concepts covered in Healthy Habits.,,true,2,149,Why is healthy habits important in this context?,multiple_choice,30,4,30
2023-04-08T11:37:00.000Z,Medium,The correct answer relates to core principles of healthy habits.,false,Think about the main concepts covered in Healthy Habits.,,true,1,150,Why is healthy habits important in this context?,multiple_choice,30,5,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of what is ai.,true,Think about the main concepts covered in What is AI.,,true,1,151,Why is what is ai important in this context?,multiple_choice,31,1,60
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of what is ai.,false,Think about the main concepts covered in What is AI.,,true,1,152,Which of the following what is ai important in this context?,multiple_choice,31,2,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of what is ai.,false,Think about the main concepts covered in What is AI.,,true,2,153,Which of the following what is ai important in this context?,multiple_choice,31,3,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of what is ai.,false,Think about the main concepts covered in What is AI.,,true,3,154,What is what is ai important in this context?,multiple_choice,31,4,60
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of what is ai.,false,Think about the main concepts covered in What is AI.,,true,1,155,When should you what is ai important in this context?,multiple_choice,31,5,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai history.,false,Think about the main concepts covered in AI History.,,true,3,156,How does ai history important in this context?,multiple_choice,32,1,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai history.,false,Think about the main concepts covered in AI History.,,true,1,157,Why is ai history important in this context?,multiple_choice,32,2,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai history.,false,Think about the main concepts covered in AI History.,,true,3,158,How does ai history important in this context?,multiple_choice,32,3,45
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of ai history.,false,Think about the main concepts covered in AI History.,,true,1,159,Why is ai history important in this context?,multiple_choice,32,4,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai history.,false,Think about the main concepts covered in AI History.,,true,1,160,How does ai history important in this context?,multiple_choice,32,5,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of machine learning basics.,false,Think about the main concepts covered in Machine Learning Basics.,,true,3,161,Why is machine learning basics important in this context?,multiple_choice,33,1,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of machine learning basics.,false,Think about the main concepts covered in Machine Learning Basics.,,true,2,162,When should you machine learning basics important in this context?,multiple_choice,33,2,30
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of machine learning basics.,false,Think about the main concepts covered in Machine Learning Basics.,,true,3,163,How does machine learning basics important in this context?,multiple_choice,33,3,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of machine learning basics.,false,Think about the main concepts covered in Machine Learning Basics.,,true,1,164,How does machine learning basics important in this context?,multiple_choice,33,4,30
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of machine learning basics.,false,Think about the main concepts covered in Machine Learning Basics.,,true,1,165,How does machine learning basics important in this context?,multiple_choice,33,5,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of neural networks intro.,true,Think about the main concepts covered in Neural Networks Intro.,,true,1,166,Why is neural networks intro important in this context?,multiple_choice,34,1,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of neural networks intro.,false,Think about the main concepts covered in Neural Networks Intro.,,true,2,167,Which of the following neural networks intro important in this context?,multiple_choice,34,2,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of neural networks intro.,false,Think about the main concepts covered in Neural Networks Intro.,,true,2,168,Why is neural networks intro important in this context?,multiple_choice,34,3,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of neural networks intro.,false,Think about the main concepts covered in Neural Networks Intro.,https://cdn.magicbus.edu/questions/q169.png,true,1,169,When should you neural networks intro important in this context?,multiple_choice,34,4,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of neural networks intro.,false,Think about the main concepts covered in Neural Networks Intro.,,true,2,170,When should you neural networks intro important in this context?,multiple_choice,34,5,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai applications.,false,Think about the main concepts covered in AI Applications.,https://cdn.magicbus.edu/questions/q171.png,true,1,171,Which of the following ai applications important in this context?,multiple_choice,35,1,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai applications.,false,Think about the main concepts covered in AI Applications.,https://cdn.magicbus.edu/questions/q172.png,true,1,172,How does ai applications important in this context?,multiple_choice,35,2,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai applications.,false,Think about the main concepts covered in AI Applications.,,true,1,173,Why is ai applications important in this context?,multiple_choice,35,3,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai applications.,false,Think about the main concepts covered in AI Applications.,,true,1,174,What is ai applications important in this context?,multiple_choice,35,4,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai applications.,false,Think about the main concepts covered in AI Applications.,,true,2,175,How does ai applications important in this context?,multiple_choice,35,5,60
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of chatbots explained.,false,Think about the main concepts covered in ChatBots Explained.,,true,2,176,When should you chatbots explained important in this context?,multiple_choice,36,1,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of chatbots explained.,false,Think about the main concepts covered in ChatBots Explained.,,true,2,177,What is chatbots explained important in this context?,multiple_choice,36,2,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of chatbots explained.,false,Think about the main concepts covered in ChatBots Explained.,,true,2,178,Why is chatbots explained important in this context?,multiple_choice,36,3,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of chatbots explained.,true,Think about the main concepts covered in ChatBots Explained.,,true,2,179,When should you chatbots explained important in this context?,multiple_choice,36,4,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of chatbots explained.,false,Think about the main concepts covered in ChatBots Explained.,,true,1,180,When should you chatbots explained important in this context?,multiple_choice,36,5,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of computer vision.,false,Think about the main concepts covered in Computer Vision.,https://cdn.magicbus.edu/questions/q181.png,true,1,181,What is computer vision important in this context?,multiple_choice,37,1,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of computer vision.,false,Think about the main concepts covered in Computer Vision.,https://cdn.magicbus.edu/questions/q182.png,true,3,182,Why is computer vision important in this context?,multiple_choice,37,2,30
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of computer vision.,false,Think about the main concepts covered in Computer Vision.,,true,2,183,When should you computer vision important in this context?,multiple_choice,37,3,45
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of computer vision.,false,Think about the main concepts covered in Computer Vision.,,true,2,184,Which of the following computer vision important in this context?,multiple_choice,37,4,30
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of computer vision.,false,Think about the main concepts covered in Computer Vision.,https://cdn.magicbus.edu/questions/q185.png,true,2,185,When should you computer vision important in this context?,multiple_choice,37,5,30
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of voice recognition.,false,Think about the main concepts covered in Voice Recognition.,,true,1,186,When should you voice recognition important in this context?,multiple_choice,38,1,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of voice recognition.,false,Think about the main concepts covered in Voice Recognition.,,true,1,187,What is voice recognition important in this context?,multiple_choice,38,2,45
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of voice recognition.,false,Think about the main concepts covered in Voice Recognition.,,true,1,188,Why is voice recognition important in this context?,multiple_choice,38,3,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of voice recognition.,false,Think about the main concepts covered in Voice Recognition.,,true,1,189,What is voice recognition important in this context?,multiple_choice,38,4,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of voice recognition.,false,Think about the main concepts covered in Voice Recognition.,,true,2,190,What is voice recognition important in this context?,multiple_choice,38,5,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai limitations.,false,Think about the main concepts covered in AI Limitations.,,true,2,191,How does ai limitations important in this context?,multiple_choice,39,1,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai limitations.,false,Think about the main concepts covered in AI Limitations.,,true,1,192,Which of the following ai limitations important in this context?,multiple_choice,39,2,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai limitations.,false,Think about the main concepts covered in AI Limitations.,,true,1,193,How does ai limitations important in this context?,multiple_choice,39,3,45
2023-05-29T06:28:00.000Z,Hard,The correct answer relates to core principles of ai limitations.,false,Think about the main concepts covered in AI Limitations.,https://cdn.magicbus.edu/questions/q194.png,true,3,194,Which of the following ai limitations important in this context?,multiple_choice,39,4,45
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai limitations.,false,Think about the main concepts covered in AI Limitations.,,true,1,195,When should you ai limitations important in this context?,multiple_choice,39,5,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai ethics.,false,Think about the main concepts covered in AI Ethics.,,true,3,196,What is ai ethics important in this context?,multiple_choice,40,1,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai ethics.,false,Think about the main concepts covered in AI Ethics.,,true,2,197,How does ai ethics important in this context?,multiple_choice,40,2,30
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai ethics.,false,Think about the main concepts covered in AI Ethics.,,true,1,198,What is ai ethics important in this context?,multiple_choice,40,3,30
2023-05-29T06:28:00.000Z,Easy,The correct answer relates to core principles of ai ethics.,false,Think about the main concepts covered in AI Ethics.,https://cdn.magicbus.edu/questions/q199.png,true,1,199,What is ai ethics important in this context?,multiple_choice,40,4,60
2023-05-29T06:28:00.000Z,Medium,The correct answer relates to core principles of ai ethics.,false,Think about the main concepts covered in AI Ethics.,,true,1,200,When should you ai ethics important in this context?,multiple_choice,40,5,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in your phone.,false,Think about the main concepts covered in AI in Your Phone.,,true,2,201,How does ai in your phone important in this context?,multiple_choice,41,1,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in your phone.,false,Think about the main concepts covered in AI in Your Phone.,,true,2,202,When should you ai in your phone important in this context?,multiple_choice,41,2,45
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in your phone.,false,Think about the main concepts covered in AI in Your Phone.,,true,2,203,When should you ai in your phone important in this context?,multiple_choice,41,3,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in your phone.,false,Think about the main concepts covered in AI in Your Phone.,,true,2,204,Why is ai in your phone important in this context?,multiple_choice,41,4,45
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in your phone.,false,Think about the main concepts covered in AI in Your Phone.,,true,1,205,How does ai in your phone important in this context?,multiple_choice,41,5,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of smart assistants.,false,Think about the main concepts covered in Smart Assistants.,,true,1,206,How does smart assistants important in this context?,multiple_choice,42,1,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of smart assistants.,true,Think about the main concepts covered in Smart Assistants.,,true,2,207,Which of the following smart assistants important in this context?,multiple_choice,42,2,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of smart assistants.,false,Think about the main concepts covered in Smart Assistants.,https://cdn.magicbus.edu/questions/q208.png,true,2,208,Why is smart assistants important in this context?,multiple_choice,42,3,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of smart assistants.,false,Think about the main concepts covered in Smart Assistants.,,true,3,209,What is smart assistants important in this context?,multiple_choice,42,4,45
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of smart assistants.,false,Think about the main concepts covered in Smart Assistants.,,true,2,210,How does smart assistants important in this context?,multiple_choice,42,5,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of recommendation systems.,false,Think about the main concepts covered in Recommendation Systems.,,true,1,211,What is recommendation systems important in this context?,multiple_choice,43,1,30
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of recommendation systems.,false,Think about the main concepts covered in Recommendation Systems.,,true,2,212,Which of the following recommendation systems important in this context?,multiple_choice,43,2,45
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of recommendation systems.,false,Think about the main concepts covered in Recommendation Systems.,,true,1,213,When should you recommendation systems important in this context?,multiple_choice,43,3,60
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of recommendation systems.,true,Think about the main concepts covered in Recommendation Systems.,,true,1,214,What is recommendation systems important in this context?,multiple_choice,43,4,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of recommendation systems.,false,Think about the main concepts covered in Recommendation Systems.,,true,3,215,How does recommendation systems important in this context?,multiple_choice,43,5,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in games.,false,Think about the main concepts covered in AI in Games.,,true,1,216,When should you ai in games important in this context?,multiple_choice,44,1,60
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in games.,true,Think about the main concepts covered in AI in Games.,,true,3,217,How does ai in games important in this context?,multiple_choice,44,2,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in games.,false,Think about the main concepts covered in AI in Games.,,true,1,218,How does ai in games important in this context?,multiple_choice,44,3,30
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in games.,false,Think about the main concepts covered in AI in Games.,,true,1,219,What is ai in games important in this context?,multiple_choice,44,4,30
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in games.,false,Think about the main concepts covered in AI in Games.,https://cdn.magicbus.edu/questions/q220.png,true,2,220,Why is ai in games important in this context?,multiple_choice,44,5,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in photos.,false,Think about the main concepts covered in AI in Photos.,,true,3,221,How does ai in photos important in this context?,multiple_choice,45,1,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in photos.,false,Think about the main concepts covered in AI in Photos.,,true,3,222,Which of the following ai in photos important in this context?,multiple_choice,45,2,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in photos.,true,Think about the main concepts covered in AI in Photos.,https://cdn.magicbus.edu/questions/q223.png,true,3,223,Why is ai in photos important in this context?,multiple_choice,45,3,30
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in photos.,false,Think about the main concepts covered in AI in Photos.,,true,2,224,Why is ai in photos important in this context?,multiple_choice,45,4,60
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in photos.,false,Think about the main concepts covered in AI in Photos.,,true,1,225,Why is ai in photos important in this context?,multiple_choice,45,5,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of autocomplete & ai.,false,Think about the main concepts covered in Autocomplete & AI.,,true,1,226,Which of the following autocomplete & ai important in this context?,multiple_choice,46,1,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of autocomplete & ai.,false,Think about the main concepts covered in Autocomplete & AI.,,true,2,227,What is autocomplete & ai important in this context?,multiple_choice,46,2,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of autocomplete & ai.,false,Think about the main concepts covered in Autocomplete & AI.,https://cdn.magicbus.edu/questions/q228.png,true,1,228,How does autocomplete & ai important in this context?,multiple_choice,46,3,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of autocomplete & ai.,false,Think about the main concepts covered in Autocomplete & AI.,,true,1,229,Which of the following autocomplete & ai important in this context?,multiple_choice,46,4,30
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of autocomplete & ai.,false,Think about the main concepts covered in Autocomplete & AI.,,true,1,230,What is autocomplete & ai important in this context?,multiple_choice,46,5,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in navigation.,false,Think about the main concepts covered in AI in Navigation.,,true,2,231,When should you ai in navigation important in this context?,multiple_choice,47,1,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in navigation.,false,Think about the main concepts covered in AI in Navigation.,,true,3,232,Which of the following ai in navigation important in this context?,multiple_choice,47,2,30
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of ai in navigation.,true,Think about the main concepts covered in AI in Navigation.,,true,1,233,What is ai in navigation important in this context?,multiple_choice,47,3,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in navigation.,true,Think about the main concepts covered in AI in Navigation.,,true,2,234,How does ai in navigation important in this context?,multiple_choice,47,4,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in navigation.,false,Think about the main concepts covered in AI in Navigation.,,true,2,235,When should you ai in navigation important in this context?,multiple_choice,47,5,60
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of smart home devices.,false,Think about the main concepts covered in Smart Home Devices.,,true,2,236,What is smart home devices important in this context?,multiple_choice,48,1,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of smart home devices.,false,Think about the main concepts covered in Smart Home Devices.,,true,2,237,What is smart home devices important in this context?,multiple_choice,48,2,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of smart home devices.,false,Think about the main concepts covered in Smart Home Devices.,,true,3,238,Which of the following smart home devices important in this context?,multiple_choice,48,3,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of smart home devices.,false,Think about the main concepts covered in Smart Home Devices.,,true,3,239,Why is smart home devices important in this context?,multiple_choice,48,4,60
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of smart home devices.,false,Think about the main concepts covered in Smart Home Devices.,https://cdn.magicbus.edu/questions/q240.png,true,2,240,How does smart home devices important in this context?,multiple_choice,48,5,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in healthcare.,false,Think about the main concepts covered in AI in Healthcare.,,true,1,241,Why is ai in healthcare important in this context?,multiple_choice,49,1,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in healthcare.,false,Think about the main concepts covered in AI in Healthcare.,,true,1,242,Which of the following ai in healthcare important in this context?,multiple_choice,49,2,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in healthcare.,false,Think about the main concepts covered in AI in Healthcare.,,true,3,243,Why is ai in healthcare important in this context?,multiple_choice,49,3,30
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of ai in healthcare.,false,Think about the main concepts covered in AI in Healthcare.,,true,2,244,How does ai in healthcare important in this context?,multiple_choice,49,4,60
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of ai in healthcare.,false,Think about the main concepts covered in AI in Healthcare.,,true,1,245,When should you ai in healthcare important in this context?,multiple_choice,49,5,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of future ai.,false,Think about the main concepts covered in Future AI.,,true,2,246,How does future ai important in this context?,multiple_choice,50,1,45
2023-05-02T11:57:00.000Z,Hard,The correct answer relates to core principles of future ai.,false,Think about the main concepts covered in Future AI.,,true,1,247,Why is future ai important in this context?,multiple_choice,50,2,30
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of future ai.,false,Think about the main concepts covered in Future AI.,https://cdn.magicbus.edu/questions/q248.png,true,1,248,Which of the following future ai important in this context?,multiple_choice,50,3,45
2023-05-02T11:57:00.000Z,Easy,The correct answer relates to core principles of future ai.,false,Think about the main concepts covered in Future AI.,,true,1,249,How does future ai important in this context?,multiple_choice,50,4,45
2023-05-02T11:57:00.000Z,Medium,The correct answer relates to core principles of future ai.,true,Think about the main concepts covered in Future AI.,https://cdn.magicbus.edu/questions/q250.png,true,3,250,When should you future ai important in this context?,multiple_choice,50,5,45
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of changing workplace.,false,Think about the main concepts covered in Changing Workplace.,,true,1,251,Why is changing workplace important in this context?,multiple_choice,51,1,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of changing workplace.,false,Think about the main concepts covered in Changing Workplace.,https://cdn.magicbus.edu/questions/q252.png,true,1,252,How does changing workplace important in this context?,multiple_choice,51,2,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of changing workplace.,false,Think about the main concepts covered in Changing Workplace.,,true,1,253,When should you changing workplace important in this context?,multiple_choice,51,3,45
2023-05-30T22:59:00.000Z,Hard,The correct answer relates to core principles of changing workplace.,false,Think about the main concepts covered in Changing Workplace.,https://cdn.magicbus.edu/questions/q254.png,true,1,254,When should you changing workplace important in this context?,multiple_choice,51,4,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of changing workplace.,false,Think about the main concepts covered in Changing Workplace.,https://cdn.magicbus.edu/questions/q255.png,true,3,255,Why is changing workplace important in this context?,multiple_choice,51,5,30
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of new job types.,false,Think about the main concepts covered in New Job Types.,,true,2,256,What is new job types important in this context?,multiple_choice,52,1,45
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of new job types.,false,Think about the main concepts covered in New Job Types.,,true,1,257,Why is new job types important in this context?,multiple_choice,52,2,60
2023-05-30T22:59:00.000Z,Hard,The correct answer relates to core principles of new job types.,false,Think about the main concepts covered in New Job Types.,,true,1,258,When should you new job types important in this context?,multiple_choice,52,3,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of new job types.,false,Think about the main concepts covered in New Job Types.,,true,2,259,Which of the following new job types important in this context?,multiple_choice,52,4,45
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of new job types.,false,Think about the main concepts covered in New Job Types.,,true,2,260,What is new job types important in this context?,multiple_choice,52,5,30
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of skills for tomorrow.,false,Think about the main concepts covered in Skills for Tomorrow.,,true,1,261,When should you skills for tomorrow important in this context?,multiple_choice,53,1,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of skills for tomorrow.,false,Think about the main concepts covered in Skills for Tomorrow.,https://cdn.magicbus.edu/questions/q262.png,true,3,262,Why is skills for tomorrow important in this context?,multiple_choice,53,2,60
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of skills for tomorrow.,false,Think about the main concepts covered in Skills for Tomorrow.,,true,1,263,What is skills for tomorrow important in this context?,multiple_choice,53,3,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of skills for tomorrow.,false,Think about the main concepts covered in Skills for Tomorrow.,,true,2,264,What is skills for tomorrow important in this context?,multiple_choice,53,4,45
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of skills for tomorrow.,false,Think about the main concepts covered in Skills for Tomorrow.,,true,1,265,How does skills for tomorrow important in this context?,multiple_choice,53,5,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of remote work.,false,Think about the main concepts covered in Remote Work.,,true,1,266,Which of the following remote work important in this context?,multiple_choice,54,1,60
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of remote work.,false,Think about the main concepts covered in Remote Work.,,true,2,267,What is remote work important in this context?,multiple_choice,54,2,60
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of remote work.,false,Think about the main concepts covered in Remote Work.,,true,3,268,Which of the following remote work important in this context?,multiple_choice,54,3,45
2023-05-30T22:59:00.000Z,Hard,The correct answer relates to core principles of remote work.,false,Think about the main concepts covered in Remote Work.,,true,1,269,How does remote work important in this context?,multiple_choice,54,4,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of remote work.,false,Think about the main concepts covered in Remote Work.,,true,1,270,How does remote work important in this context?,multiple_choice,54,5,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of automation impact.,false,Think about the main concepts covered in Automation Impact.,,true,1,271,Which of the following automation impact important in this context?,multiple_choice,55,1,30
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of automation impact.,false,Think about the main concepts covered in Automation Impact.,,true,1,272,When should you automation impact important in this context?,multiple_choice,55,2,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of automation impact.,false,Think about the main concepts covered in Automation Impact.,,true,1,273,How does automation impact important in this context?,multiple_choice,55,3,60
2023-05-30T22:59:00.000Z,Hard,The correct answer relates to core principles of automation impact.,false,Think about the main concepts covered in Automation Impact.,,true,2,274,Which of the following automation impact important in this context?,multiple_choice,55,4,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of automation impact.,false,Think about the main concepts covered in Automation Impact.,https://cdn.magicbus.edu/questions/q275.png,true,1,275,Which of the following automation impact important in this context?,multiple_choice,55,5,30
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of gig economy.,false,Think about the main concepts covered in Gig Economy.,,true,2,276,Why is gig economy important in this context?,multiple_choice,56,1,30
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of gig economy.,false,Think about the main concepts covered in Gig Economy.,,true,3,277,Why is gig economy important in this context?,multiple_choice,56,2,60
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of gig economy.,false,Think about the main concepts covered in Gig Economy.,,true,2,278,Which of the following gig economy important in this context?,multiple_choice,56,3,45
2023-05-30T22:59:00.000Z,Easy,The correct answer relates to core principles of gig economy.,true,Think about the main concepts covered in Gig Economy.,https://cdn.magicbus.edu/questions/q279.png,true,2,279,What is gig economy important in this context?,multiple_choice,56,4,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of gig economy.,false,Think about the main concepts covered in Gig Economy.,,true,1,280,What is gig economy important in this context?,multiple_choice,56,5,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of entrepreneurship.,false,Think about the main concepts covered in Entrepreneurship.,,true,2,281,Why is entrepreneurship important in this context?,multiple_choice,57,1,30
2023-05-30T22:59:00.000Z,Hard,The correct answer relates to core principles of entrepreneurship.,false,Think about the main concepts covered in Entrepreneurship.,,true,1,282,Why is entrepreneurship important in this context?,multiple_choice,57,2,30
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of entrepreneurship.,false,Think about the main concepts covered in Entrepreneurship.,,true,2,283,What is entrepreneurship important in this context?,multiple_choice,57,3,60
2023-05-30T22:59:00.000Z,Medium,The correct answer relates to core principles of entrepreneurship.,true,Think about the main concepts covered in Entrepreneurship.,,true,2,284,Which of the following entrepreneurship important in this context?,multiple_choice,57,4,30
